Distribuidora;Conjunto;Municipio;Estado;MUNICÍPIO_R;Endereco;LAT_SUB;LONG_SUB
CELG-D;RIO VERDE S1;RIO VERDE;GO;RIO VERDE;CELG-D SUBESTACAO RIO VERDE S1;-17,7624404;-50,8847019
CELG-D;RIO VERDE S2;RIO VERDE;GO;RIO VERDE;CELG-D SUBESTACAO RIO VERDE S2;-17,7624404;-50,8847019
CELESC-DIS;ITAJAI FAZENDA;ITAJAI;SC;ITAJAI;CELESC-DIS SUBESTACAO ITAJAI FAZENDA;-26,946717;-48,6399023
CELESC-DIS;ITAJAI ITAIPAVA;ITAJAI;SC;ITAJAI;CELESC-DIS SUBESTACAO ITAJAI ITAIPAVA;-26,9457969;-48,7356834
CELESC-DIS;ITAJAI SALSEIROS;ITAJAI;SC;ITAJAI;CELESC-DIS SUBESTACAO ITAJAI SALSEIROS;-26,8927352;-48,674955
ELEKTRO;RIO CLARO DOIS;RIO CLARO;SP;RIO CLARO;ELEKTRO SUBESTACAO RIO CLARO DOIS;-22,4055612;-47,5819875
ELEKTRO;RIO CLARO TRES;RIO CLARO;SP;RIO CLARO;ELEKTRO SUBESTACAO RIO CLARO TRES;-22,4055612;-47,5819875
ELEKTRO;RIO CLARO UM;RIO CLARO;SP;RIO CLARO;ELEKTRO SUBESTACAO RIO CLARO UM;-22,4055612;-47,5819875
COELBA;ITINGA;LAURO DE FREITAS;BA;LAURO DE FREITAS;COELBA SUBESTACAO ITINGA;-12,8953049;-38,3316069
COELBA;LAURO DE FREITAS;LAURO DE FREITAS;BA;LAURO DE FREITAS;COELBA SUBESTACAO LAURO DE FREITAS;-12,8809406;-38,3177758
EQUATORIAL AL;ARAPIRACA I;ARAPIRACA;AL;ARAPIRACA;EQUATORIAL AL SUBESTACAO ARAPIRACA I;-9,7378186;-36,66656
EQUATORIAL AL;ARAPIRACA II;ARAPIRACA;AL;ARAPIRACA;EQUATORIAL AL SUBESTACAO ARAPIRACA II;-9,7378186;-36,66656
CELESC-DIS;CHAPECO;CHAPECO;SC;CHAPECO;CELESC-DIS SUBESTACAO CHAPECO;-27,0809594;-52,6145054
CELESC-DIS;CHAPECO II;CHAPECO;SC;CHAPECO;CELESC-DIS SUBESTACAO CHAPECO II;-27,0809594;-52,6145054
RGE;PASSO FUNDO 1;PASSO FUNDO;RS;PASSO FUNDO;RGE SUBESTACAO PASSO FUNDO 1;-28,2816016;-52,4297401
RGE SUL;PASSO FUNDO 1;PASSO FUNDO;RS;PASSO FUNDO;RGE SUL SUBESTACAO PASSO FUNDO 1;-28,2816016;-52,4297401
CELG-D;AGUAS LINDAS DE GOIAS S1;AGUAS LINDAS DE GOIAS;GO;AGUAS LINDAS DE GOIAS;CELG-D SUBESTACAO AGUAS LINDAS DE GOIAS S1;-15,768174;-48,2756746
CELG-D;AGUAS LINDAS DE GOIAS S2;AGUAS LINDAS DE GOIAS;GO;AGUAS LINDAS DE GOIAS;CELG-D SUBESTACAO AGUAS LINDAS DE GOIAS S2;-15,768174;-48,2756746
CPFL-PAULISTA;ARACATUBA 1;ARACATUBA;SP;ARACATUBA;CPFL-PAULISTA SUBESTACAO ARACATUBA 1;-21,1936785;-50,4686903
CPFL-PAULISTA;ARACATUBA 2-BAGUACU;ARACATUBA;SP;ARACATUBA;CPFL-PAULISTA SUBESTACAO ARACATUBA 2-BAGUACU;-21,2177955;-50,4318924
CPFL-PAULISTA;ARACATUBA 3-IPORA;ARACATUBA;SP;ARACATUBA;CPFL-PAULISTA SUBESTACAO ARACATUBA 3-IPORA;-21,1936785;-50,4686903
CPFL-PAULISTA;ARACATUBA 4-TRIANON;ARACATUBA;SP;ARACATUBA;CPFL-PAULISTA SUBESTACAO ARACATUBA 4-TRIANON;-21,1936785;-50,4686903
CPFL-PAULISTA;SANTA BARBARA 2-BARBARENSE;SANTA BARBARA D'OESTE;SP;SANTA BARBARA D'OESTE;CPFL-PAULISTA SUBESTACAO SANTA BARBARA 2-BARBARENSE;-22,7639761;-47,4345127
CPFL-PAULISTA;SANTA BARBARA DOESTE 1;SANTA BARBARA D'OESTE;SP;SANTA BARBARA D'OESTE;CPFL-PAULISTA SUBESTACAO SANTA BARBARA DOESTE 1;-22,7570323;-47,3833503
ENEL RJ;ANGRA DOS REIS;ANGRA DOS REIS;RJ;ANGRA DOS REIS;ENEL RJ SUBESTACAO ANGRA DOS REIS;-22,996665;-44,3055577
ENEL RJ;ILHA GRANDE;ANGRA DOS REIS;RJ;ANGRA DOS REIS;ENEL RJ SUBESTACAO ILHA GRANDE;-22,9876721;-44,2371813
ENEL RJ;ITAORNA;ANGRA DOS REIS;RJ;ANGRA DOS REIS;ENEL RJ SUBESTACAO ITAORNA;-23,0021002;-44,4589864
ENEL RJ;JACUACANGA;ANGRA DOS REIS;RJ;ANGRA DOS REIS;ENEL RJ SUBESTACAO JACUACANGA;-22,9876721;-44,2371813
CELPE;CABO;CABO DE SANTO AGOSTINHO;PE;CABO DE SANTO AGOSTINHO;CELPE SUBESTACAO CABO;-8,2902176;-35,0227694
CELPE;ENSEADA DOS CORAIS;CABO DE SANTO AGOSTINHO;PE;CABO DE SANTO AGOSTINHO;CELPE SUBESTACAO ENSEADA DOS CORAIS;-8,3179522;-34,9597048
CELPE;PIRAPAMA I;CABO DE SANTO AGOSTINHO;PE;CABO DE SANTO AGOSTINHO;CELPE SUBESTACAO PIRAPAMA I;-8,3328004;-35,0102192
CELPE;SUAPE;CABO DE SANTO AGOSTINHO;PE;CABO DE SANTO AGOSTINHO;CELPE SUBESTACAO SUAPE;-8,3328004;-35,0102192
CELG-D;PACAEMBU S2;LUZIANIA;GO;LUZIANIA;CELG-D SUBESTACAO PACAEMBU S2;-16,2395503;-47,9433152
CELG-D;RIO VERMELHO;LUZIANIA;GO;LUZIANIA;CELG-D SUBESTACAO RIO VERMELHO;-16,2303256;-47,9442329
COELBA;DISTRITO INDUSTRIAL DE JUAZEIRO;JUAZEIRO;BA;JUAZEIRO;COELBA SUBESTACAO DISTRITO INDUSTRIAL DE JUAZEIRO;-9,4670138;-40,4901819
COELBA;JUAZEIRO DA BAHIA;JUAZEIRO;BA;JUAZEIRO;COELBA SUBESTACAO JUAZEIRO DA BAHIA;-9,4670138;-40,4901819
COELBA;JUNCO;JUAZEIRO;BA;JUAZEIRO;COELBA SUBESTACAO JUNCO;-9,5133387;-40,6141584
COELBA;MANICOBA;JUAZEIRO;BA;JUAZEIRO;COELBA SUBESTACAO MANICOBA;-9,3276544;-40,2942052
COELBA;MASSANGANO II;JUAZEIRO;BA;JUAZEIRO;COELBA SUBESTACAO MASSANGANO II;-9,4670138;-40,4901819
COELBA;TOURAO;JUAZEIRO;BA;JUAZEIRO;COELBA SUBESTACAO TOURAO;-9,4670138;-40,4901819
EDP SP;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;SP;FERRAZ DE VASCONCELOS;EDP SP SUBESTACAO FERRAZ DE VASCONCELOS;-23,5382034;-46,363768
LIGHT;FONTINELE;BARRA MANSA;RJ;BARRA MANSA;LIGHT SUBESTACAO FONTINELE;-22,5497498;-44,163605
LIGHT;RETIRO;BARRA MANSA;RJ;BARRA MANSA;LIGHT SUBESTACAO RETIRO;-22,4968374;-44,1206378
LIGHT;SAUDADE;BARRA MANSA;RJ;BARRA MANSA;LIGHT SUBESTACAO SAUDADE;-22,5276999;-44,2015353
ENEL CE;CARACARA;SOBRAL;CE;SOBRAL;ENEL CE SUBESTACAO CARACARA;-3,7126844;-40,0173924
ENEL CE;SOBRAL I;SOBRAL;CE;SOBRAL;ENEL CE SUBESTACAO SOBRAL I;-3,6911241;-40,3616569
ENEL CE;SOBRAL IV;SOBRAL;CE;SOBRAL;ENEL CE SUBESTACAO SOBRAL IV;-3,6911241;-40,3616569
ENEL CE;SOBRAL V;SOBRAL;CE;SOBRAL;ENEL CE SUBESTACAO SOBRAL V;-3,6911241;-40,3616569
EQUATORIAL PA;CARAJAS I;PARAUAPEBAS;PA;PARAUAPEBAS;EQUATORIAL PA SUBESTACAO CARAJAS I;-5,9802723;-49,8885052
EQUATORIAL PA;CARAJAS II;PARAUAPEBAS;PA;PARAUAPEBAS;EQUATORIAL PA SUBESTACAO CARAJAS II;-5,9802723;-49,8885052
EQUATORIAL PA;NOVA PARAUAPEBAS;PARAUAPEBAS;PA;PARAUAPEBAS;EQUATORIAL PA SUBESTACAO NOVA PARAUAPEBAS;-5,9802723;-49,8885052
EQUATORIAL PA;PARAUAPEBAS;PARAUAPEBAS;PA;PARAUAPEBAS;EQUATORIAL PA SUBESTACAO PARAUAPEBAS;-5,9802723;-49,8885052
CEMIG-D;IBIRITE 1;IBIRITE;MG;IBIRITE;CEMIG-D SUBESTACAO IBIRITE 1;-20,0094941;-44,0902482
ESE;TAICOCA;NOSSA SENHORA DO SOCORRO;SE;NOSSA SENHORA DO SOCORRO;ESE SUBESTACAO TAICOCA;-10,8804154;-37,1461041
LIGHT;MENA BARRETO AEREO;MESQUITA;RJ;MESQUITA;LIGHT SUBESTACAO MENA BARRETO AEREO;-22,7981897;-43,4225535
EQUATORIAL PA;CASTANHAL;CASTANHAL;PA;CASTANHAL;EQUATORIAL PA SUBESTACAO CASTANHAL;-1,295325;-47,7865066
EQUATORIAL PA;CASTELO DOS SONHOS;CASTANHAL;PA;CASTANHAL;EQUATORIAL PA SUBESTACAO CASTELO DOS SONHOS;-1,29;-47,92
EQUATORIAL PA;CIDADE MODELO;CASTANHAL;PA;CASTANHAL;EQUATORIAL PA SUBESTACAO CIDADE MODELO;-1,2906377;-47,8848342
ELEKTRO;FRANCISCO MORATO;FRANCISCO MORATO;SP;FRANCISCO MORATO;ELEKTRO SUBESTACAO FRANCISCO MORATO;-23,2838928;-46,7457494
ELETROPAULO;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;SP;ITAPECERICA DA SERRA;ELETROPAULO SUBESTACAO ITAPECERICA DA SERRA;-23,6924892;-46,8519294
CFLO;GUARAPUAVA;GUARAPUAVA;PR;GUARAPUAVA;CFLO SUBESTACAO GUARAPUAVA;-25,431015;-51,5977096
CFLO;VILA CARLI;GUARAPUAVA;PR;GUARAPUAVA;CFLO SUBESTACAO VILA CARLI;-25,3670024;-51,496109
ESS;GUARAPUAVA;GUARAPUAVA;PR;GUARAPUAVA;ESS SUBESTACAO GUARAPUAVA;-25,3670024;-51,496109
COPEL-DIS;SOCORRO;GUARAPUAVA;PR;GUARAPUAVA;COPEL-DIS SUBESTACAO SOCORRO;-25,4311408;-49,3685916
COPEL-DIS;VILA CARLI;GUARAPUAVA;PR;GUARAPUAVA;COPEL-DIS SUBESTACAO VILA CARLI;-25,3670024;-51,496109
ESS;GUARAPUAVA 2;GUARAPUAVA;PR;GUARAPUAVA;ESS SUBESTACAO GUARAPUAVA 2;-25,431015;-51,5977096
ESS;VILA CARLI;GUARAPUAVA;PR;GUARAPUAVA;ESS SUBESTACAO VILA CARLI;-25,3670024;-51,496109
ENEL RJ;CABO FRIO;CABO FRIO;RJ;CABO FRIO;ENEL RJ SUBESTACAO CABO FRIO;-22,8774791;-42,0296765
ENEL RJ;PORTO DO CARRO;CABO FRIO;RJ;CABO FRIO;ENEL RJ SUBESTACAO PORTO DO CARRO;-22,8553981;-42,0462684
ENF;CONSELHEIRO PAULINO;NOVA FRIBURGO;RJ;NOVA FRIBURGO;ENF SUBESTACAO CONSELHEIRO PAULINO;-22,2252101;-42,5193176
ENF;JULIUS ARP JR.;NOVA FRIBURGO;RJ;NOVA FRIBURGO;ENF SUBESTACAO JULIUS ARP JR.;-22,2852633;-42,5142433
ENF;TADEU AOR;NOVA FRIBURGO;RJ;NOVA FRIBURGO;ENF SUBESTACAO TADEU AOR;-22,2852633;-42,5142433
ENEL RJ;BARRACAO DOS MENDES;NOVA FRIBURGO;RJ;NOVA FRIBURGO;ENEL RJ SUBESTACAO BARRACAO DOS MENDES;-22,2411454;-42,6476366
ETO;ARAGUAINA III;ARAGUAINA;TO;ARAGUAINA;ETO SUBESTACAO ARAGUAINA III;-7,1915633;-48,2094801
ETO;ARAGUAINA IV;ARAGUAINA;TO;ARAGUAINA;ETO SUBESTACAO ARAGUAINA IV;-7,1915633;-48,2094801
ETO;ARAGUAINA NAO URBANO;ARAGUAINA;TO;ARAGUAINA;ETO SUBESTACAO ARAGUAINA NAO URBANO;-7,1915633;-48,2094801
ETO;ARAGUAINA URBANO;ARAGUAINA;TO;ARAGUAINA;ETO SUBESTACAO ARAGUAINA URBANO;-7,1915633;-48,2094801
DMED;INTERLIGACAO;POCOS DE CALDAS;MG;POCOS DE CALDAS;DMED SUBESTACAO INTERLIGACAO;-21,7835167;-46,5713794
DMED;OSORIO;POCOS DE CALDAS;MG;POCOS DE CALDAS;DMED SUBESTACAO OSORIO;-21,769702;-46,6095284
DMED;SATURNINO;POCOS DE CALDAS;MG;POCOS DE CALDAS;DMED SUBESTACAO SATURNINO;-21,8215319;-46,5397443
CERIM;CERIM;ITU;SP;ITU;CERIM SUBESTACAO CERIM;-23,4259071;-47,2368659
CPFL- PIRATININGA;ITU;ITU;SP;ITU;CPFL- PIRATININGA SUBESTACAO ITU;-23,2675629;-47,2636436
CELESC-DIS;PALHOCA;PALHOCA;SC;PALHOCA;CELESC-DIS SUBESTACAO PALHOCA;-27,6673903;-48,6755962
CELESC-DIS;PINHEIRA;PALHOCA;SC;PALHOCA;CELESC-DIS SUBESTACAO PINHEIRA;-27,6673903;-48,6755962
ELETROPAULO;VILA PAULA;SAO CAETANO DO SUL;SP;SAO CAETANO DO SUL;ELETROPAULO SUBESTACAO VILA PAULA;-23,6150622;-46,5770356
EEB;SANTA TEREZINHA;BRAGANCA PAULISTA;SP;BRAGANCA PAULISTA;EEB SUBESTACAO SANTA TEREZINHA;-22,9455175;-46,5370001
ESS;BRAGANCA PAULISTA I;BRAGANCA PAULISTA;SP;BRAGANCA PAULISTA;ESS SUBESTACAO BRAGANCA PAULISTA I;-22,9502322;-46,5343271
ESS;BRAGANCA PAULISTA II;BRAGANCA PAULISTA;SP;BRAGANCA PAULISTA;ESS SUBESTACAO BRAGANCA PAULISTA II;-22,9502322;-46,5343271
ESS;SANTA TEREZINHA;BRAGANCA PAULISTA;SP;BRAGANCA PAULISTA;ESS SUBESTACAO SANTA TEREZINHA;-22,9455175;-46,5370001
ENEL RJ;TERESOPOLIS;TERESOPOLIS;RJ;TERESOPOLIS;ENEL RJ SUBESTACAO TERESOPOLIS;-22,5165282;-43,2254009
ENEL RJ;TROMBETAS;TERESOPOLIS;RJ;TERESOPOLIS;ENEL RJ SUBESTACAO TROMBETAS;-22,4216318;-42,982399
EDP SP;ARARETAMA;PINDAMONHANGABA;SP;PINDAMONHANGABA;EDP SP SUBESTACAO ARARETAMA;-22,9576554;-45,5033022
EDP SP;PINDAMONHANGABA;PINDAMONHANGABA;SP;PINDAMONHANGABA;EDP SP SUBESTACAO PINDAMONHANGABA;-22,9264938;-45,4637207
CELESC-DIS;LAGES AREA INDUSTRIAL;LAGES;SC;LAGES;CELESC-DIS SUBESTACAO LAGES AREA INDUSTRIAL;-27,8018321;-50,3612518
CELESC-DIS;USINA CAVEIRAS;LAGES;SC;LAGES;CELESC-DIS SUBESTACAO USINA CAVEIRAS;-27,8018321;-50,3612518
CELESC-DIS;JARAGUA DO SUL;JARAGUA DO SUL;SC;JARAGUA DO SUL;CELESC-DIS SUBESTACAO JARAGUA DO SUL;-26,4797448;-49,0823011
CELESC-DIS;JARAGUA CHICO DE PAULA;JARAGUA DO SUL;SC;JARAGUA DO SUL;CELESC-DIS SUBESTACAO JARAGUA CHICO DE PAULA;-26,4797448;-49,0823011
CELESC-DIS;JARAGUA NEREU RAMOS;JARAGUA DO SUL;SC;JARAGUA DO SUL;CELESC-DIS SUBESTACAO JARAGUA NEREU RAMOS;-26,4577879;-49,170356
CELESC-DIS;JARAGUA RIO DA LUZ;JARAGUA DO SUL;SC;JARAGUA DO SUL;CELESC-DIS SUBESTACAO JARAGUA RIO DA LUZ;-26,4797448;-49,0823011
CELPE;CAMARAGIBE;CAMARAGIBE;PE;CAMARAGIBE;CELPE SUBESTACAO CAMARAGIBE;-8,0137023;-34,9751815
COELBA;DISTRITO INDUSTRIAL DE ILHEUS;ILHEUS;BA;ILHEUS;COELBA SUBESTACAO DISTRITO INDUSTRIAL DE ILHEUS;-14,748051;-39,0706306
COELBA;ILHEUS;ILHEUS;BA;ILHEUS;COELBA SUBESTACAO ILHEUS;-14,748051;-39,0706306
COELBA;TEIXEIRA DE FREITAS;TEIXEIRA DE FREITAS;BA;TEIXEIRA DE FREITAS;COELBA SUBESTACAO TEIXEIRA DE FREITAS;-17,5330997;-39,7210873
COELBA;JEQUIE  I;JEQUIE;BA;JEQUIE;COELBA SUBESTACAO JEQUIE  I;-13,85;-40,08
COELBA;JEQUIE  II;JEQUIE;BA;JEQUIE;COELBA SUBESTACAO JEQUIE  II;-13,85;-40,08
ENEL RJ;MARICA;MARICA;RJ;MARICA;ENEL RJ SUBESTACAO MARICA;-22,9126508;-42,9393108
ENEL RJ;INOA;MARICA;RJ;MARICA;ENEL RJ SUBESTACAO INOA;-22,9126508;-42,9393108
COPEL-DIS;PARANAGUA;PARANAGUA;PR;PARANAGUA;COPEL-DIS SUBESTACAO PARANAGUA;-25,5235649;-48,5114871
COPEL-DIS;POSTO FISCAL;PARANAGUA;PR;PARANAGUA;COPEL-DIS SUBESTACAO POSTO FISCAL;-25,5235649;-48,5114871
EDP ES;JUNCADO;LINHARES;ES;LINHARES;EDP ES SUBESTACAO JUNCADO;-19,0897444;-40,1376627
EDP ES;LINHARES;LINHARES;ES;LINHARES;EDP ES SUBESTACAO LINHARES;-19,3907904;-40,0728842
CPFL SUL PAULISTA;ITAPETININGA1;ITAPETININGA;SP;ITAPETININGA;CPFL SUL PAULISTA SUBESTACAO ITAPETININGA1;-23,5711378;-47,9977893
CPFL SUL PAULISTA;ITAPETININGA2;ITAPETININGA;SP;ITAPETININGA;CPFL SUL PAULISTA SUBESTACAO ITAPETININGA2;-23,6275895;-48,058295
CPFL SUL PAULISTA;TROPEIROS;ITAPETININGA;SP;ITAPETININGA;CPFL SUL PAULISTA SUBESTACAO TROPEIROS;-23,5711378;-47,9977893
CPFL JAGUARI;ITAPETININGA1;ITAPETININGA;SP;ITAPETININGA;CPFL JAGUARI SUBESTACAO ITAPETININGA1;-23,5711378;-47,9977893
CPFL JAGUARI;ITAPETININGA2;ITAPETININGA;SP;ITAPETININGA;CPFL JAGUARI SUBESTACAO ITAPETININGA2;-23,5873745;-48,0558844
LIGHT;QUEIMADOS AEREO;QUEIMADOS;RJ;QUEIMADOS;LIGHT SUBESTACAO QUEIMADOS AEREO;-22,7425195;-43,5578975
EQUATORIAL PI;PARNAIBA;PARNAIBA;PI;PARNAIBA;EQUATORIAL PI SUBESTACAO PARNAIBA;-2,9350058;-41,7287976
EQUATORIAL PI;PARNAIBA II;PARNAIBA;PI;PARNAIBA;EQUATORIAL PI SUBESTACAO PARNAIBA II;-2,9350058;-41,7287976
EQUATORIAL PI;TABULEIRO;PARNAIBA;PI;PARNAIBA;EQUATORIAL PI SUBESTACAO TABULEIRO;-3,0419714;-41,7731018
ELEKTRO;MOGI GUACU DOIS;MOGI GUACU;SP;MOGI GUACU;ELEKTRO SUBESTACAO MOGI GUACU DOIS;-22,3375246;-46,9410178
ELEKTRO;MOGI GUACU UM;MOGI GUACU;SP;MOGI GUACU;ELEKTRO SUBESTACAO MOGI GUACU UM;-22,3375246;-46,9410178
ELEKTRO;MOGI MIRIM DOIS;MOGI GUACU;SP;MOGI GUACU;ELEKTRO SUBESTACAO MOGI MIRIM DOIS;-22,4343092;-46,9860961
ELEKTRO;MOGI MIRIM UM;MOGI GUACU;SP;MOGI GUACU;ELEKTRO SUBESTACAO MOGI MIRIM UM;-22,4343092;-46,9860961
CPFL-PAULISTA;JAU 1;JAU;SP;JAU;CPFL-PAULISTA SUBESTACAO JAU 1;-22,3087726;-48,5753913
CPFL-PAULISTA;JAU 2-CANAVIAL;JAU;SP;JAU;CPFL-PAULISTA SUBESTACAO JAU 2-CANAVIAL;-22,29;-48,55
CPFL-PAULISTA;JAU 3-ANTONINA;JAU;SP;JAU;CPFL-PAULISTA SUBESTACAO JAU 3-ANTONINA;-22,3109093;-48,5463943
COELBA;BARREIRAS;BARREIRAS;BA;BARREIRAS;COELBA SUBESTACAO BARREIRAS;-12,1582717;-44,9957619
COELBA;BARREIRAS NORTE;BARREIRAS;BA;BARREIRAS;COELBA SUBESTACAO BARREIRAS NORTE;-12,1582717;-44,9957619
EQUATORIAL MA;TIMON;TIMON;MA;TIMON;EQUATORIAL MA SUBESTACAO TIMON;-5,117945;-42,8296678
EQUATORIAL MA;TIMON II;TIMON;MA;TIMON;EQUATORIAL MA SUBESTACAO TIMON II;-5,0979071;-42,8252656
RGE SUL;SAPUCAIA;SAPUCAIA DO SUL;RS;SAPUCAIA DO SUL;RGE SUL SUBESTACAO SAPUCAIA;-29,8117123;-51,1327417
ELEKTRO;FRANCO DA ROCHA;FRANCO DA ROCHA;SP;FRANCO DA ROCHA;ELEKTRO SUBESTACAO FRANCO DA ROCHA;-23,3243398;-46,7227498
CEMIG-D;PATOS DE MINAS 1;PATOS DE MINAS;MG;PATOS DE MINAS;CEMIG-D SUBESTACAO PATOS DE MINAS 1;-18,6368103;-46,19141
CEMIG-D;PATOS DE MINAS 2;PATOS DE MINAS;MG;PATOS DE MINAS;CEMIG-D SUBESTACAO PATOS DE MINAS 2;-18,6368103;-46,19141
COELBA;ALAGOINHAS;ALAGOINHAS;BA;ALAGOINHAS;COELBA SUBESTACAO ALAGOINHAS;-12,1671861;-38,4172697
CPFL-PAULISTA;BOTUCATU 1;BOTUCATU;SP;BOTUCATU;CPFL-PAULISTA SUBESTACAO BOTUCATU 1;-22,8884864;-48,4285834
CPFL-PAULISTA;BOTUCATU 2-AUXILIADORA;BOTUCATU;SP;BOTUCATU;CPFL-PAULISTA SUBESTACAO BOTUCATU 2-AUXILIADORA;-22,88;-48,44
CEMIG-D;POUSO ALEGRE 1;POUSO ALEGRE;MG;POUSO ALEGRE;CEMIG-D SUBESTACAO POUSO ALEGRE 1;-22,2134543;-45,9236981
CEMIG-D;POUSO ALEGRE 2;POUSO ALEGRE;MG;POUSO ALEGRE;CEMIG-D SUBESTACAO POUSO ALEGRE 2;-22,2134543;-45,9236981
CELESC-DIS;CAMBORIU MORRO DO BOI;BALNEARIO CAMBORIU;SC;BALNEARIO CAMBORIU;CELESC-DIS SUBESTACAO CAMBORIU MORRO DO BOI;-26,9461488;-48,6401476
CEMIG-D;SABARA 1;SABARA;MG;SABARA;CEMIG-D SUBESTACAO SABARA 1;-19,8909481;-43,8071455
ENEL RJ;RIO DAS OSTRAS;RIO DAS OSTRAS;RJ;RIO DAS OSTRAS;ENEL RJ SUBESTACAO RIO DAS OSTRAS;-22,518406;-41,9446901
ENEL RJ;IMBOASSICA;RIO DAS OSTRAS;RJ;RIO DAS OSTRAS;ENEL RJ SUBESTACAO IMBOASSICA;-22,518406;-41,9446901
ENEL RJ;VILA VERDE;RIO DAS OSTRAS;RJ;RIO DAS OSTRAS;ENEL RJ SUBESTACAO VILA VERDE;-22,5239343;-41,9394955
ELETROPAULO;PARNAIBA;SANTANA DE PARNAIBA;SP;SANTANA DE PARNAIBA;ELETROPAULO SUBESTACAO PARNAIBA;-23,44487;-46,9190806
ELETROPAULO;TENENTE MARQUES;SANTANA DE PARNAIBA;SP;SANTANA DE PARNAIBA;ELETROPAULO SUBESTACAO TENENTE MARQUES;-23,4068889;-46,8859617
CEMIG-D;VARGINHA 1;VARGINHA;MG;VARGINHA;CEMIG-D SUBESTACAO VARGINHA 1;-21,5419245;-45,4353081
COPEL-DIS;PINHAIS;PINHAIS;PR;PINHAIS;COPEL-DIS SUBESTACAO PINHAIS;-25,4402899;-49,1845513
COPEL-DIS;TARUMA;PINHAIS;PR;PINHAIS;COPEL-DIS SUBESTACAO TARUMA;-25,4402899;-49,1845513
CPFL- PIRATININGA;CUBATAO;CUBATAO;SP;CUBATAO;CPFL- PIRATININGA SUBESTACAO CUBATAO;-23,889792;-46,4219884
ELEKTRO;ATIBAIA;ATIBAIA;SP;ATIBAIA;ELEKTRO SUBESTACAO ATIBAIA;-23,1171367;-46,5519952
ELEKTRO;ATIBAIA TRES;ATIBAIA;SP;ATIBAIA;ELEKTRO SUBESTACAO ATIBAIA TRES;-23,1171367;-46,5519952
COPEL-DIS;ARAUCARIA;ARAUCARIA;PR;ARAUCARIA;COPEL-DIS SUBESTACAO ARAUCARIA;-25,5732996;-49,3883237
COPEL-DIS;TOMAZ COELHO;ARAUCARIA;PR;ARAUCARIA;COPEL-DIS SUBESTACAO TOMAZ COELHO;-25,5490207;-49,3755531
RGE;CACHOEIRINHA 2;CACHOEIRINHA;RS;CACHOEIRINHA;RGE SUBESTACAO CACHOEIRINHA 2;-29,9326471;-51,0809692
RGE SUL;CACHOEIRINHA 2;CACHOEIRINHA;RS;CACHOEIRINHA;RGE SUL SUBESTACAO CACHOEIRINHA 2;-29,9489278;-51,0986202
COPEL-DIS;APUCARANA;APUCARANA;PR;APUCARANA;COPEL-DIS SUBESTACAO APUCARANA;-23,5343565;-51,4471021
COPEL-DIS;CRISTO REI;APUCARANA;PR;APUCARANA;COPEL-DIS SUBESTACAO CRISTO REI;-23,562666;-51,4624711
EPB;SANTA RITA;SANTA RITA;PB;SANTA RITA;EPB SUBESTACAO SANTA RITA;-7,1557087;-35,0090484
ELEKTRO;ARARAS DOIS;ARARAS;SP;ARARAS;ELEKTRO SUBESTACAO ARARAS DOIS;-22,3913717;-47,3665315
ELEKTRO;ARARAS UM;ARARAS;SP;ARARAS;ELEKTRO SUBESTACAO ARARAS UM;-22,3913717;-47,3665315
CELPE;GARANHUNS;GARANHUNS;PE;GARANHUNS;CELPE SUBESTACAO GARANHUNS;-8,8510627;-36,4610471
CELPE;HELIOPOLIS;GARANHUNS;PE;GARANHUNS;CELPE SUBESTACAO HELIOPOLIS;-8,8510627;-36,4610471
EQUATORIAL PA;MARITUBA I;MARITUBA;PA;MARITUBA;EQUATORIAL PA SUBESTACAO MARITUBA I;-1,4076185;-48,3630085
EQUATORIAL PA;MARITUBA II;MARITUBA;PA;MARITUBA;EQUATORIAL PA SUBESTACAO MARITUBA II;-1,4076185;-48,3630085
CEMIG-D;BARBACENA 1;BARBACENA;MG;BARBACENA;CEMIG-D SUBESTACAO BARBACENA 1;-21,2099066;-43,7767976
CEMIG-D;BARBACENA 2;BARBACENA;MG;BARBACENA;CEMIG-D SUBESTACAO BARBACENA 2;-21,2099066;-43,7767976
COPEL-DIS;TOLEDO;TOLEDO;PR;TOLEDO;COPEL-DIS SUBESTACAO TOLEDO;-24,7389938;-53,7593097
COPEL-DIS;CONCORDIA;TOLEDO;PR;TOLEDO;COPEL-DIS SUBESTACAO CONCORDIA;-24,7204274;-53,7296702
COELBA;COROA VERMELHA;PORTO SEGURO;BA;PORTO SEGURO;COELBA SUBESTACAO COROA VERMELHA;-16,3780841;-39,0361761
COELBA;PORTO SEGURO;PORTO SEGURO;BA;PORTO SEGURO;COELBA SUBESTACAO PORTO SEGURO;-16,4325639;-39,068266
CELESC-DIS;BRUSQUE;BRUSQUE;SC;BRUSQUE;CELESC-DIS SUBESTACAO BRUSQUE;-27,0720229;-48,9440976
CELESC-DIS;BRUSQUE RIO BRANCO;BRUSQUE;SC;BRUSQUE;CELESC-DIS SUBESTACAO BRUSQUE RIO BRANCO;-27,1170673;-48,9452819
CELESC-DIS;COQUEIROS;BRUSQUE;SC;BRUSQUE;CELESC-DIS SUBESTACAO COQUEIROS;-27,0720229;-48,9440976
